source_id,sources,source_urls
det_1168,Freeport-McMoRan Inc. (2014) Annual Form 10-K Report 2013,http://d1lge852tjjqow.cloudfront.net/CIK-0000831259/ca3fa220-7699-4dc6-9d98-09ff08563e6f.pdf
det_1169,Freeport-McMoRan Inc. (2009) Annual Form 10-K Report 2008,http://d1lge852tjjqow.cloudfront.net/CIK-0000831259/473b5bd8-5d21-4d2e-a40e-52c1d7e77298.pdf
det_1170,Freeport-McMoRan Inc. (2014) Annual Form 10-K Report 2013 ; Lundin Mining Corp. (2016) Annual MD&A and Financial Statements 2015,http://d1lge852tjjqow.cloudfront.net/CIK-0000831259/ca3fa220-7699-4dc6-9d98-09ff08563e6f.pdf ; https://www.lundinmining.com/site/assets/files/3752/2015ye.pdf
det_1171,Codelco (2019) Annual Report 2018,https://www.codelco.com/memoria2018/site/docs/20190408/20190408190123/codelco_annual_report_2018.pdf
det_1172,Antofagasta Plc. (2020) Annual Report 2019 ; Antofagasta Plc. Website (Our History),https://www.antofagasta.co.uk/media/3772/antofagasta-2019-annual-report.pdf ; https://www.antofagasta.co.uk/about-us/our-history/
det_1173,Antofagasta Plc. (2020) Annual Report 2019,https://www.antofagasta.co.uk/media/3772/antofagasta-2019-annual-report.pdf
det_1174,Antofagasta Plc. (2016) Annual Report 2015,https://www.antofagasta.co.uk/media/3004/antofagasta_annual-report-2015.pdf
det_1175,Glencore plc. Website (World Map) ; Glencore plc. Annual Report 2011,https://www.glencore.com/world-map ; https://www.glencore.com/dam/jcr:59c1399e-1052-4acb-9251-0942ada05e32/xta-ar2011-en.pdf
det_1176,Xiana Mining Inc. Website (minera altos de Punitaqui),https://www.xianamining.com/operation/minera-altos-de-punitaqui/
det_1177,Katanga Mining Ltd. Website (Key Assets),http://www.katangamining.com/operations/key-assets.aspx
det_1178,Glencore plc. Website (World Map),https://www.glencore.com/world-map
det_1179,CSA Mine Website (About CSA Mine),http://www.csamine.com.au/about-us/
det_1180,Xstrata plc. (2012) Annual Report 2011,https://www.glencore.com/dam/jcr:59c1399e-1052-4acb-9251-0942ada05e32/xta-ar2011-en.pdf
det_1181,Xstrata plc. (2010) Annual Report 2009,http://www.annualreports.co.uk/HostedData/AnnualReportArchive/x/LSE_XTA_2009.pdf
det_1182,Xstrata plc. (2008) Annual Report 2007,https://web.archive.org/web/20110525193928/http://www.xstrata.com/assets/pdf/xta-ar2007_en.pdf
det_1183,McArthur River Mine Website (Our Location),https://www.mcarthurrivermine.com.au/en/about-us/Pages/our-location.aspx
det_1184,SLR Consulting Australia Pty Ltd (2021) Bulga Coal Annual Review 1 January - 31 December 2020,https://www.glencore.com.au/.rest/api/v1/documents/6c552c1db58117ecc5ebec97a1aa1eb6/Annual%20Review%202020%20-%20awaiting%20DPIE%20approval.pdf
det_1185,"Glencore Australia Website (Collinsville Open Cut, accessed 04.08.2021)",https://www.glencore.com.au/operations-and-projects/coal/current-operations/collinsville-open-cut
det_1186,"Glencore Australia Website (Lidell Coal Operations, accessed 04.08.2021)",https://www.glencore.com.au/operations-and-projects/coal/current-operations/liddell-coal-operations
det_1187,"Glencore Australia Website (Mangoola Open Cut, accessed 04.08.2021)",https://www.glencore.com.au/operations-and-projects/coal/current-operations/mangoola-open-cut
det_1188,"Glencore Australia Website (Mt Owen/Glendell Open Cut, accessed 04.08.2021)",https://www.glencore.com.au/operations-and-projects/coal/current-operations/mt-owen-glendell-open-cut
det_1189,"Glencore Australia Website (Newlands Coal, accessed 04.08.2021)",https://www.glencore.com.au/operations-and-projects/coal/current-operations/newlands-coal
det_1190,"Glencore Australia Website (Oaky Creek Coal, accessed 04.08.2021)",https://www.glencore.com.au/operations-and-projects/coal/current-operations/oaky-creek-coal
det_1191,"Glencore Australia Website (Ravensworth Operations, accessed 04.08.2021)",https://www.glencore.com.au/operations-and-projects/coal/current-operations/ravensworth-operations
det_1192,"Glencore Australia Website (Rolleston Open Cut, accessed 04.08.2021)",https://www.glencore.com.au/operations-and-projects/coal/current-operations/rolleston-open-cut
det_1193,"Glencore Australia Website (Ulan Coal, accessed 04.08.2021)",https://www.glencore.com.au/operations-and-projects/coal/current-operations/ulan-coal
det_1194,Xstrata plc. (2013) Annual Report 2012,https://www.geschaeftsberichte-rating.ch/fileadmin/user_upload/redakteure/rating-2013/pdf/GBR2013_AR_XSTRATA.pdf
det_1195,"Glencore Australia Website (Baal Bone Colliery, accessed 04.08.2021)",https://www.glencore.com.au/operations-and-projects/coal/past-operations/baal-bone-colliery
det_1196,KGHM Polska Miedź S.A. (2019) Sustainable Report of KGHM Polska Miedź S.A. for 2018 ; KGHM Website (Polkowice-Sieroszowice),https://kghm.com/en/node/4991 ; https://kghm.com/en/our-business/mining-and-enrichment/polkowice-sieroszowice
det_1197,KGHM Polska Miedź S.A. (2019) Sustainable Report of KGHM Polska Miedź S.A. for 2018 ; KGHM Website (Rudna),https://kghm.com/en/node/4991 ; https://kghm.com/en/our-business/mining-and-enrichment/rudna
det_1198,KGHM Polska Miedź S.A. (2019) Sustainable Report of KGHM Polska Miedź S.A. for 2018 ; KGHM Website (Lubin),https://kghm.com/en/node/4991 ; https://kghm.com/en/our-business/mining-and-enrichment/lubin
det_1199,KGHM Polska Miedź S.A. (2019) Sustainable Report of KGHM Polska Miedź S.A. for 2018,https://kghm.com/en/node/4991
det_1200,KGHM Polska Miedź S.A. (2018) Integrated Report for 2017,https://kghm.com/en/node/4991
det_1201,MMC Norlisk Nickel (2020) Annual Report 2019,https://www.nornickel.com/upload/iblock/5fc/2019_Annual_Report_of_Nornickel.pdf
det_1202,Lundin Mining Corp. Website (Chapada),https://www.lundinmining.com/operations/chapada/
det_1203,Lundin Mining Corp. Website (Eagle),https://www.lundinmining.com/operations/eagle/
det_1204,Lundin Mining Corp. Website (Neves-Corvo),https://www.lundinmining.com/operations/neves-corvo/
det_1205,Lundin Mining Corp. (2016) Annual MD&A and Financial Statements 2015 ; Rio Narcea Gold Mines Lt. (2006) Annual Report 2005,https://www.lundinmining.com/site/assets/files/3752/2015ye.pdf ; https://www.sec.gov/Archives/edgar/data/1098506/000117571006000082/exhibit2.htm
det_1206,Lundin Mining Corp. (2014) Annual MD&A and Financial Statements 2013,https://www.lundinmining.com/site/assets/files/4489/2013ye.pdf
det_1207,Lundin Mining Corp. (2008) Annual Report 2007,https://www.annualreports.com/HostedData/AnnualReportArchive/L/TSX_LUN_2007.pdf
det_1208,Yamana Gold Inc. (2020) NI 43-101 Technical Report Jacobina Gold Mine,https://s22.q4cdn.com/899716706/files/doc_downloads/2020/06/Yamana-Jacobina-NI-43-101-May-29-2020.pdf
det_1209,Yamana Gold Inc. Website (Cerro Morro),https://www.yamana.com/English/portfolio/producing-mines/cerro-moro/default.aspx
det_1210,Yamana Gold Inc. Website (El Peñón),https://www.yamana.com/English/portfolio/producing-mines/elpenon/default.aspx
det_1211,Yamana Gold Inc. Website (Minera Florida),https://www.yamana.com/English/portfolio/producing-mines/minera-florida/default.aspx
det_1212,Yamana Gold Inc. Website (Canadian Malartic),https://www.yamana.com/English/portfolio/producing-mines/canadian-malartic/default.aspx
det_1213,Yamana Gold Inc. (2009) Annual Report 2008 ; Mineros S.A. Website (Argentina),https://s22.q4cdn.com/899716706/files/doc_financials/annual/YAM08-FF_mar31.pdf ; https://mineros.com.co/en/Operations-and-Projects/Argentina
det_1214,Premier Gold Mines Ltd. Website (Mercedes) ; Yamana Gold Inc. (2013) Annual Report 2012,https://www.premiergoldmines.com/mercedes ; https://s22.q4cdn.com/899716706/files/doc_financials/annual/2012-Yamana-AR-01-04-13-final-spreads_v001_p63n2n.pdf
det_1215,Equinox Gold Website (Fazenda Overview),https://www.equinoxgold.com/operations/operating-mines/fazenda/#overview
det_1216,Aura Minerals Inc. Website (San Andres Mine),http://auraminerals.com/operations/production/san-andres-mine/
det_1217,Aura Minerals Inc. Website (Sao Francisco Mine),http://auraminerals.com/operations/growth/sao-francisco/
det_1218,ArcelorMittal S.A. (2020) Form 20-F Annual Report 2019,https://corporate-media.arcelormittal.com/media/yyjlil0y/2019-arcelormittal-annual-report-on-form-20-f.pdf
det_1219,ArcelorMittal S.A. (2020) Form 20-F Annual Report 2019 ; ArcelorMittal S.A. (2015) Form 20-F Annual Report 2014,https://corporate-media.arcelormittal.com/media/yyjlil0y/2019-arcelormittal-annual-report-on-form-20-f.pdf ; https://storagearcelormittaluat.blob.core.windows.net/media/i55pz0cm/arcelormittal-20f-2014.pdf
det_1220,ArcelorMittal S.A. (2014) Form 20-F Annual Report 2013,https://storagearcelormittaluat.blob.core.windows.net/media/0qipmvz0/annual-report-20f-2013.pdf
det_1221,ArcelorMittal S.A. (2015) Form 20-F Annual Report 2014,https://storagearcelormittaluat.blob.core.windows.net/media/i55pz0cm/arcelormittal-20f-2014.pdf
det_1222,Companhia Siderurgica Nacional (2020) Form 20-F Annual Report 2019,https://s3.amazonaws.com/mz-filemanager/29633c00-23f7-4765-9594-926012179477/6a7f628f-f63a-4cba-be58-1119543282fe_csn_20f_sec_21072020.pdf
det_1223,Companhia Siderurgica Nacional (2020) Form 20-F Annual Report 2019 ; Companhia Siderurgica Nacional Website (Manufacturing Units),https://s3.amazonaws.com/mz-filemanager/29633c00-23f7-4765-9594-926012179477/6a7f628f-f63a-4cba-be58-1119543282fe_csn_20f_sec_21072020.pdf ; http://www.csn.com.br/conteudo_eni.asp?idioma=1&conta=46&tipo=59559
det_1224,MetInvest B.V. (2019) Annual Report 2018 ; MetInvest B.V. (2009) Annual Report 2008,https://metinvestholding.com/Content/Entities/Report/23/en/Metinvest_AR_2018.pdf ; https://metinvestholding.com/Content/Entities/Report/19/en/2008.pdf
det_1225,MetInvest B.V. (2019) Annual Report 2018,https://metinvestholding.com/Content/Entities/Report/23/en/Metinvest_AR_2018.pdf
det_1226,MetInvest B.V. (2019) Annual Report 2018 ; MetInvest Website (AVDIIVKA COKE PLANT),https://metinvestholding.com/Content/Entities/Report/23/en/Metinvest_AR_2018.pdf ; https://akhz.metinvestholding.com/en/
det_1227,MetInvest B.V. (2016) Annual Report 2015,https://metinvestholding.com/Content/Entities/Report/12/en/2015.pdf
det_1228,MetInvest B.V. (2019) Annual Report 2018 ; MetInvest Website (AZOVSTAL IRON & STEEL WORKS),https://metinvestholding.com/Content/Entities/Report/23/en/Metinvest_AR_2018.pdf ; https://azovstal.metinvestholding.com/en
det_1229,MetInvest B.V. (2019) Annual Report 2018 ; MetInvest Website (ILYICH IRON AND STEEL WORKS),https://metinvestholding.com/Content/Entities/Report/23/en/Metinvest_AR_2018.pdf ; https://ilyichsteel.metinvestholding.com/en
det_1230,MetInvest B.V. (2010) Annual Report 2009,https://metinvestholding.com/Content/Entities/Report/18/en/2009.pdf
det_1231,MetInvest B.V. (2010) Annual Report 2009 ; United Coal Company Website (Our Facilities),https://metinvestholding.com/Content/Entities/Report/18/en/2009.pdf ; https://ucc.metinvestholding.com/en/activity/facilities
det_1232,Luossavaara-Kiirunavaara AB (2020) Year End Report 2019,https://www.lkab.com/en/SysSiteAssets/documents/finansiell-information/delarsrapport/interim-report-q4-2019.pdf
det_1233,Cleveland-Cliffs Inc. (2020) 10-K Annual Report 2019,http://d18rn0p25nwr6d.cloudfront.net/CIK-0000764065/6d3830b8-767a-4ebd-9d7f-5e1d82430c9d.pdf
det_1234,Cleveland-Cliffs Inc. (2015) 10-K Annual Report 2014,http://d1lge852tjjqow.cloudfront.net/CIK-0000764065/921b9c8b-eb24-4f45-9a6f-52a773330efb.pdf
det_1235,Cleveland-Cliffs Inc. (2018) 10-K Annual Report 2017,http://d18rn0p25nwr6d.cloudfront.net/CIK-0000764065/a8e627ad-304d-4f21-9a45-06de99d92e7e.pdf
det_1236,Cleveland-Cliffs Inc. (2009) 10-K Annual Report 2008,http://d1lge852tjjqow.cloudfront.net/CIK-0000764065/63129d7c-1b9f-46b9-b9b4-f044a4eab390.pdf
det_1237,Cleveland-Cliffs Inc. (2014) 10-K Annual Report 2013,http://d1lge852tjjqow.cloudfront.net/CIK-0000764065/dad158f3-f421-434b-9c98-ba6d157acdfe.pdf
det_1238,Mineral Resources Limited (2019) Annual Report 2019 ; Mineral Resources Limited (2014) Quarter 4 Mining Activities Report FY2014,https://s3-ap-southeast-2.amazonaws.com/assets.mineralresources.com.au/app/uploads/2019/10/09081031/2019AnnualReport02156834.pdf ; https://s3-ap-southeast-2.amazonaws.com/assets.mineralresources.com.au/app/uploads/2018/11/09033444/01539012.pdf
det_1239,Mineral Resources Limited (2014) Quarter 4 Mining Activities Report FY2014 ; Mineral Resources Limited (2013) Annual Report 2013 ; Mineral Resources Limited (2015) Annual Report 2015,https://s3-ap-southeast-2.amazonaws.com/assets.mineralresources.com.au/app/uploads/2018/11/09033444/01539012.pdf ; https://s3-ap-southeast-2.amazonaws.com/assets.mineralresources.com.au/app/uploads/2019/05/27175336/01460684.pdf ; https://s3-ap-southeast-2.amazonaws.com/assets.mineralresources.com.au/app/uploads/2018/11/05045759/Annual-Report-2015.pdf
det_1240,Mineral Resources Limited (2015) Annual Report 2015,https://s3-ap-southeast-2.amazonaws.com/assets.mineralresources.com.au/app/uploads/2018/11/05045759/Annual-Report-2015.pdf
det_1241,Mineral Resources Limited (2015) Quarterly Exploration and Mining Activities Report - April to June 2015 (Q4 FY15),https://s3-ap-southeast-2.amazonaws.com/assets.mineralresources.com.au/app/uploads/2018/11/09073314/Quarterly-Activities-Report6.pdf
det_1242,Mineral Resources Limited (2019) Annual Report 2019 ; Mineral Resources Limited (2016) Quarterly Exploration and Mining Activities Report - April to June 2016 (Q4 FY16),https://s3-ap-southeast-2.amazonaws.com/assets.mineralresources.com.au/app/uploads/2019/10/09081031/2019AnnualReport02156834.pdf ; https://s3-ap-southeast-2.amazonaws.com/assets.mineralresources.com.au/app/uploads/2018/11/08085239/01762683.pdf
det_1243,Metalloinvest (2020) Annual Report 2019 ; Metalloinvest Website (LGOK),https://www.metalloinvest.com/upload/iblock/14a/go19en.pdf ; https://www.metalloinvest.com/en/business/mining-segment/lgok/
det_1244,Metalloinvest (2020) Annual Report 2019 ; Metalloinvest Website (MGOK),https://www.metalloinvest.com/upload/iblock/14a/go19en.pdf ; https://www.metalloinvest.com/en/business/mining-segment/mgok/
det_1245,Metalloinvest (2020) Annual Report 2019 ; Metalloinvest Website (OEMK),https://www.metalloinvest.com/upload/iblock/14a/go19en.pdf ; https://www.metalloinvest.com/en/business/steel/oemk/
det_1246,Metalloinvest (2020) Annual Report 2019 ; Metalloinvest Website (Ural Steel),https://www.metalloinvest.com/upload/iblock/14a/go19en.pdf ; https://www.metalloinvest.com/en/business/steel/ural-steel/
det_1247,PAO Severstal (2020) Annual Report 2019 ; Severstal Website (Karelsky Okatysh),https://www.severstal.com/files/37176/Severstal_annual_report_ENG_2019.pdf ; https://www.severstal.com/eng/about/businesses/karelsky_okatysh
det_1248,PAO Severstal (2020) Annual Report 2019 ; Severstal Website (Olcon),https://www.severstal.com/files/37176/Severstal_annual_report_ENG_2019.pdf ; https://www.severstal.com/eng/about/businesses/olcon
det_1249,PAO Severstal (2020) Annual Report 2019 ; Severstal Website (Vorkutaugol),https://www.severstal.com/files/37176/Severstal_annual_report_ENG_2019.pdf ; https://www.severstal.com/eng/about/businesses/vorkutaugol
det_1250,PAO Severstal (2020) Annual Report 2019 ; Severstal Website (Yakovlevsky GOK),https://www.severstal.com/files/37176/Severstal_annual_report_ENG_2019.pdf ; https://www.severstal.com/eng/about/businesses/yagok/
det_1251,Severstal Website (Cherepovets Steel Mill),https://www.severstal.com/eng/about/businesses/chermk
det_1252,PAO Severstal (2014) Annual Report 2013,https://www.severstal.com/files/4956/APA00121-Eng_Preview.pdf
det_1253,United States Steel Corp. (2020) 10-K Annual Report 2019 ; United States Steel Corp. Website (Minntac),https://www.ussteel.com/sites/default/files/annual_reports/As%20Filed%202019%20Form%2010-K%20woExhibits.pdf ; https://www.ussteel.com/locations/minntac
det_1254,United States Steel Corp. (2020) 10-K Annual Report 2019 ; United States Steel Corp. Website (Keetac),https://www.ussteel.com/sites/default/files/annual_reports/As%20Filed%202019%20Form%2010-K%20woExhibits.pdf ; https://www.ussteel.com/locations/keetac
det_1255,United States Steel Corp. Website (Gary Works),https://www.ussteel.com/locations/gary-works
det_1256,United States Steel Corp. Website (Great Lakes Works),https://www.ussteel.com/locations/great-lakes-works
det_1257,United States Steel Corp. Website (Mon Valley Works Edgar Thomson Plant),https://www.ussteel.com/locations/mon-valley-works-edgar-thomson-plant
det_1258,United States Steel Corp. Website (Mon Valley Works Clairton Plant),https://www.ussteel.com/locations/mon-valley-works-clairton-plant
